response_id,prompt_id,bertscore_divergence
1361,990,0.1591478
1362,997,0.15741694
1363,996,0.16205591
1364,998,0.17183828
1365,999,0.14272058
1366,1002,0.15397984
1367,1001,0.15460956
1368,1003,0.16741163
1369,1004,0.14276755
1370,1000,0.11722064
1371,1006,0.13477468
1372,1007,0.17193371
1373,1005,0.13592184
1374,1011,0.15209502
1375,1009,0.1173929
1376,1008,0.15695977
1377,1010,0.11995351
1378,1013,0.14421594
1379,1012,0.14158273
1380,1018,0.13261974
1381,1014,0.13010222
1382,1016,0.1497122
1383,1017,0.13574225
1384,1020,0.14125127
1385,1019,0.15241903
1386,1022,0.14890605
1387,1025,0.14946723
1388,1015,0.1552971
1389,1027,0.18150556
1390,1028,0.17883015
1391,1023,0.16359448
1392,1026,0.15305078
1393,1029,0.12712759
1394,1024,0.13482803
1395,1021,0.14892817
1396,995,0.14916849
1397,1038,0.1168347
1398,1032,0.14113462
1399,1036,0.13354844
1400,1037,0.14341074
1401,1030,0.13003552
1402,1034,0.13292247
1403,1031,0.15084612
1404,1035,0.13471246
1405,1039,0.17415196
1406,1033,0.1581384
1407,1042,0.1246469
1408,1046,0.13749975
1409,1040,0.1783666
1410,1047,0.115594625
1411,1043,0.15104729
1412,1048,0.1496529
1413,1044,0.14127964
1414,1051,0.13501191
1415,1049,0.17284328
1416,1050,0.12539
1417,1052,0.15177631
1418,1045,0.148884
1419,1055,0.15155703
1420,1041,0.13559878
1421,1054,0.13470232
1422,1061,0.13819158
1423,1056,0.1355936
1424,1053,0.13916308
1425,1057,0.14047086
1426,1060,0.15554172
1427,1059,0.13428396
1428,1064,0.15946674
1429,1062,0.15367836
1430,1067,0.15734738
1431,1058,0.14672941
1432,1063,0.12392938
1433,1071,0.14336544
1434,1069,0.1373362
1435,1068,0.18735349
1436,1066,0.15190339
1437,1070,0.12914228
1438,1072,0.17478698
1439,1075,0.17048001
1440,1065,0.14080358
1441,1077,0.15179813
1442,1074,0.13730359
1443,1076,0.12639582
1444,1073,0.12765133
1445,1079,0.13779205
1446,1078,0.1469242
1447,1080,0.13833153
1448,1081,0.150092
1449,1083,0.13428181
1450,1084,0.12950844
1451,1082,0.15228087
1452,1087,0.1272726
1453,1088,0.124643564
1454,1089,0.14347547
1455,1090,0.14684516
1456,1091,0.15334451
1457,1085,0.13204741
1458,1086,0.13809514
1459,1093,0.14592308
1460,1092,0.14870262
1461,1095,0.17907172
1462,1098,0.14495754
1463,1094,0.14210021
1464,1100,0.12631232
1465,1096,0.1467064
1466,1102,0.15042275
1467,1097,0.1394735
1468,1103,0.15948564
1469,1101,0.16648823
1470,1104,0.14511353
1471,1106,0.13270563
1472,1105,0.1551677
1473,1107,0.14523154
1474,1108,0.11023426
1475,1110,0.13446736
1476,1111,0.14700645
1477,1112,0.19097793
1478,1109,0.13876939
1479,1115,0.12193632
1480,1114,0.15309232
1481,1113,0.14456922
1482,1117,0.17286259
1483,1116,0.14841056
1484,1119,0.15355092
1485,1121,0.17131084
1486,1099,0.15898567
1487,1118,0.12803215
1488,1122,0.138071
1489,1124,0.13215053
1490,1125,0.15175396
1491,1123,0.12853724
1492,1120,0.15476602
1493,1126,0.15646172
1494,1127,0.14718497
1495,1128,0.14519542
1496,1130,0.13438737
1497,1134,0.15390128
1498,1131,0.1383025
1499,1129,0.147084
1500,1132,0.14392519
1501,1135,0.14674789
1502,1133,0.14347166
1503,1136,0.14029086
1504,1138,0.15773612
1505,1139,0.15307903
1506,1141,0.15253222
1507,1140,0.13744813
1508,1142,0.15539968
1509,1137,0.15661728
1510,1143,0.12287575
1511,1144,0.15177387
1512,1146,0.14379823
1513,1149,0.13733524
1514,1150,0.14579225
1515,1147,0.12837255
1516,1151,0.14409429
1517,1152,0.18052
1518,1153,0.1483053
1519,1148,0.13459629
1520,1156,0.11549455
1521,1154,0.1343373
1522,1155,0.1493184
1523,1157,0.1364609
1524,1159,0.16303629
1525,1160,0.17028463
1526,1163,0.1501792
1527,1164,0.13453346
1528,1165,0.18484306
1529,1161,0.13082129
1530,1162,0.13002998
1531,1166,0.16095257
1532,1168,0.13555509
1533,1167,0.15300578
1534,1171,0.13241309
1535,1169,0.110168576
1536,1170,0.14041895
1537,1172,0.12991643
1538,1145,0.1604957
1539,1158,0.15137643
1540,1176,0.14154053
1541,1174,0.13955033
1542,1175,0.15187442
1543,1180,0.11076707
1544,1177,0.14464617
1545,1178,0.1166777
1546,1182,0.14117378
1547,1179,0.15037453
1548,1183,0.14993632
1549,1173,0.13453591
1550,1186,0.1555047
1551,1181,0.13162637
1552,1184,0.15958524
1553,1185,0.12833273
1554,1187,0.13053674
1555,1189,0.14750338
1556,1188,0.13842022
1557,1194,0.17733073
1558,1192,0.14948833
1559,1195,0.17290157
1560,1190,0.16020197
1561,1196,0.16681367
1562,1191,0.14320046
1563,1198,0.15471888
1564,1193,0.16257519
1565,1199,0.14942795
1566,1197,0.15358186
1567,1203,0.15161783
1568,1200,0.1375246
1569,1201,0.15407789
1570,1202,0.12372857
1571,1205,0.13849449
1572,1206,0.14040959
1573,1207,0.13350576
1574,1211,0.15203416
1575,1208,0.15493393
1576,1209,0.1420176
1577,1210,0.14465004
1578,1212,0.14099813
1579,1213,0.17092568
1580,1215,0.14422596
1581,1218,0.13858068
1582,1214,0.12204492
1583,1204,0.15166408
1584,1219,0.14925385
1585,1220,0.16031563
1586,1222,0.16467744
1587,1216,0.14644563
1588,1226,0.13146514
1589,1221,0.14743108
1590,1224,0.15399939
1591,1228,0.12696594
1592,1227,0.13414246
1593,1217,0.14705354
1594,1225,0.14422548
1595,1229,0.14553851
1596,1230,0.13897079
1597,1233,0.08375049
1598,1231,0.14100194
1599,1234,0.12683755
1600,1237,0.13595992
1601,1239,0.13758123
1602,1238,0.12839764
1603,1240,0.14071292
1604,1236,0.14679599
1605,1235,0.14360237
1606,1223,0.14838403
1607,1241,0.15723789
1608,1232,0.1671241
1609,1245,0.14838785
1610,1249,0.15246642
1611,1244,0.13847762
1612,1246,0.1565206
1613,1250,0.1171875
1614,1248,0.16041666
1615,1247,0.13137138
1616,1252,0.15285313
1617,1257,0.11668664
1618,1253,0.1496827
1619,1242,0.14630103
1620,1255,0.13529366
1621,1251,0.14024097
1622,1254,0.16828108
1623,1262,0.1495133
1624,1256,0.1182313
1625,1260,0.1280548
1626,1261,0.1513598
1627,1259,0.18279344
1628,1263,0.16349846
1629,1258,0.13940352
1630,1265,0.15466636
1631,1264,0.16294897
1632,1266,0.1517455
1633,1267,0.14751911
1634,1271,0.13806999
1635,1270,0.16263628
1636,1268,0.15015227
1637,1274,0.1417703
1638,1243,0.16164696
1639,1272,0.1391924
1640,1273,0.13278615
1641,1276,0.1501593
1642,1275,0.15908027
1643,1278,0.14068997
1644,1280,0.14606953
1645,1279,0.13948673
1646,1277,0.15263563
1647,1282,0.1468594
1648,1283,0.14012384
1649,1281,0.15477604
1650,1287,0.137622
1651,1284,0.13782996
1652,1285,0.12954807
1653,1289,0.15134525
1654,1286,0.14633346
1655,1292,0.1571784
1656,1291,0.12477535
1657,1269,0.146999
1658,1295,0.16485792
1659,1290,0.17607898
1660,1293,0.13167977
1661,1298,0.15098268
1662,1297,0.13154966
1663,1296,0.14852124
1664,1294,0.15659207
1665,1299,0.1494978
1666,1300,0.13770282
1667,1302,0.12830079
1668,1305,0.14162982
1669,1306,0.14648485
1670,1301,0.15023363
1671,1307,0.15263546
1672,1304,0.16892266
1673,1288,0.14939928
1674,1308,0.16581935
1675,1309,0.14414561
1676,1310,0.12313199
1677,1312,0.14873499
1678,1311,0.13494956
1679,1313,0.13492024
1680,1315,0.15999854
1681,1314,0.14024901
1682,1316,0.15185976
1683,1317,0.16286922
1684,1318,0.1467874
1685,1320,0.16456968
1686,1319,0.11467469
1687,1321,0.15289795
1688,1303,0.17453206
1689,1322,0.13067567
1690,1323,0.1696192
1691,1325,0.14740098
1692,1326,0.12116462
1693,1328,0.15054041
1694,1324,0.16405874
1695,1329,0.16138607
1696,1331,0.13875633
1697,1327,0.15233725
1698,1330,0.15138179
1699,1333,0.14549446
1700,1332,0.133151
1701,1337,0.16346896
1702,1335,0.13869518
1703,1334,0.1452092
1704,1336,0.13435948
1705,1339,0.14706486
1706,1338,0.14764225
1707,1340,0.15410018
1708,1341,0.14091551
1709,1343,0.14029598
1710,1345,0.1492747
1711,1346,0.14596206
1712,1344,0.1568287
1713,1342,0.1531564
1714,1350,0.14036733
1715,1348,0.14597684
1716,1354,0.16587019
1717,1355,0.14916968
1718,1347,0.13822776
1719,1356,0.15338248
1720,1349,0.13482922
1721,1358,0.14969635
1722,1360,0.1338622
1843,1483,0.14662021
1723,1361,0.12824237
1724,1351,0.14413679
1725,1362,0.1488142
1726,1353,0.12727743
1727,1364,0.14449352
1728,1352,0.11796898
1729,1363,0.18216252
1730,1365,0.1588682
1731,1359,0.13252532
1732,1372,0.13363588
1733,1366,0.118980825
1734,1369,0.13718706
1735,1373,0.12198573
1736,1368,0.17748421
1737,1367,0.15928215
1738,1374,0.1547845
1739,1378,0.17310417
1740,1377,0.1481275
1741,1376,0.14851761
1742,1375,0.16135967
1743,1380,0.13289696
1744,1379,0.13336366
1745,1381,0.14626908
1746,1384,0.1416732
1747,1382,0.1660744
1748,1370,0.14534539
1749,1385,0.14188462
1750,1371,0.14911908
1751,1383,0.12113184
1752,1388,0.12172085
1753,1389,0.1433829
1754,1391,0.13223267
1755,1393,0.12105483
1756,1390,0.15348315
1757,1392,0.17047447
1758,1394,0.13927227
1759,1397,0.15643942
1760,1396,0.13291919
1761,1399,0.13347936
1762,1395,0.13135117
1763,1387,0.13623166
1764,1400,0.1195935
1765,1398,0.15549779
1766,1403,0.15365064
1767,1406,0.14304614
1768,1402,0.15600389
1769,1401,0.16944993
1770,1405,0.1595999
1771,1407,0.17903018
1772,1404,0.15482205
1773,1386,0.1389314
1774,1408,0.13507694
1775,1409,0.12333053
1776,1410,0.15763664
1777,1412,0.13876039
1778,1415,0.15529668
1779,1417,0.13478023
1780,1411,0.12584782
1781,1416,0.14707494
1782,1414,0.1373328
1783,1418,0.12840039
1784,1420,0.1324811
1785,1413,0.1465491
1786,1419,0.14026469
1787,1422,0.14490831
1788,1425,0.14718884
1789,1424,0.17010325
1790,1426,0.1357314
1791,1427,0.13538104
1792,1357,0.15565366
1793,1429,0.14764327
1794,1430,0.14742869
1795,1433,0.12546378
1796,1428,0.1467846
1797,1423,0.15313917
1798,1435,0.14451855
1799,1434,0.12332535
1800,1432,0.09634799
1801,1436,0.15805042
1802,1437,0.15571213
1803,1421,0.14742881
1804,1438,0.17347515
1805,1440,0.13406104
1806,1439,0.14393485
1807,1442,0.15054071
1808,1445,0.17522806
1809,1443,0.180426
1810,1444,0.12800264
1811,1441,0.17425954
1812,1431,0.13254303
1813,1448,0.14460331
1814,1446,0.12983131
1815,1451,0.16063082
1816,1447,0.13627201
1817,1449,0.13188428
1818,1452,0.16736466
1819,1455,0.16689402
1820,1454,0.16379082
1821,1450,0.113636136
1822,1456,0.13824153
1823,1453,0.12667805
1824,1457,0.13426483
1825,1459,0.1554215
1826,1458,0.15550715
1827,1462,0.15394318
1828,1465,0.14400238
1829,1463,0.15521151
1830,1460,0.1463018
1831,1464,0.12678546
1832,1469,0.15065742
1833,1467,0.13787931
1834,1471,0.12770033
1835,1470,0.12090039
1836,1472,0.14311463
1837,1474,0.1397655
1838,1473,0.15778774
1839,1468,0.13898021
1840,1475,0.14722902
1841,1461,0.13546562
1842,1476,0.13742411
1844,1482,0.12750214
1845,1481,0.17171472
1846,1479,0.1355415
1847,1478,0.13082492
1848,1480,0.14899278
1849,1477,0.1298312
1850,1485,0.120006025
1851,1484,0.1500417
1852,1488,0.13799012
1853,1486,0.17196184
1854,1487,0.14501
1855,1489,0.14567083
1856,1490,0.15654862
1857,1491,0.16913766
1858,1495,0.14307308
1859,1492,0.14388329
1860,1496,0.12871253
1861,1497,0.13962656
1862,1499,0.133125
1863,1493,0.1212222
1864,1500,0.1451174
1865,1466,0.13798898
1866,1498,0.17751724
1867,1494,0.13391972
1868,1503,0.18793416
1869,1504,0.1780132
1870,1502,0.15691382
1871,1506,0.14030606
1872,1501,0.11849779
1873,1505,0.13087988
1874,1509,0.110524535
1875,1508,0.16973257
1876,1507,0.13023776
1877,1511,0.14832497
1878,1510,0.1399346
1879,1512,0.13629484
1880,1513,0.13409078
1881,1514,0.12666756
1882,1516,0.1750412
1883,1515,0.12620813
1884,1521,0.14002419
1886,1518,0.15694857
1887,1525,0.15199608
1888,1522,0.17855483
1889,1517,0.15917706
1890,1528,0.16665131
1891,1526,0.18973303
1892,1524,0.14087534
1893,1527,0.14052182
1894,1530,0.1615923
1895,1531,0.12912434
1896,1519,0.13343114
1897,1529,0.15194446
1898,1532,0.15337044
1899,1534,0.13518685
1900,1537,0.16719472
1901,1536,0.1283254
1902,1538,0.1313098
1903,1533,0.11687076
1904,1539,0.12281358
1905,1535,0.16302365
1906,1543,0.15429813
1907,1520,0.1292572
1908,1545,0.12863731
1909,1541,0.13711244
1910,1540,0.12522292
1911,1542,0.15015745
1912,1544,0.13515896
1913,1549,0.12965262
1914,1548,0.16554016
1915,1547,0.13783306
1916,1551,0.14232737
1917,1553,0.14246678
1918,1552,0.12182498
1919,1550,0.15734231
1920,1558,0.14464086
1921,1557,0.124216855
1922,1555,0.17430776
1923,1559,0.125139
1924,1560,0.13631368
1925,1556,0.18565053
2402,410,0.14460582
1926,1565,0.12510103
1927,1563,0.14942324
1928,1564,0.123414636
1929,1546,0.13215202
1930,1567,0.16789997
1931,1562,0.14885283
1932,1566,0.16478467
1933,1569,0.12239629
1934,1570,0.15099692
1935,1571,0.14590478
1936,1573,0.14550012
1937,1554,0.15352076
1938,1568,0.14028955
1939,1575,0.14222777
1940,1576,0.15483928
1941,1572,0.13446456
1942,1578,0.1311366
1943,1579,0.14812136
1944,1577,0.17246622
1945,1574,0.13051987
1946,1582,0.15360636
1947,1581,0.12957108
1948,1580,0.15373617
1949,1584,0.12973541
1950,1588,0.14028996
1951,1586,0.13718438
1952,1583,0.16566414
1953,1591,0.12817293
1954,1589,0.14754766
1955,1590,0.13079602
1956,1592,0.13255513
1957,1594,0.15586334
1958,1587,0.13345325
1959,1593,0.14698172
1960,1596,0.15036654
1961,1597,0.14427269
1962,1600,0.16160113
1963,1599,0.13658595
1964,1595,0.16983622
1965,1601,0.14583856
1966,1604,0.15107667
1967,1585,0.14267099
1968,1606,0.1663276
1969,1605,0.14607185
1970,1603,0.14496636
1971,1602,0.16210431
1972,1608,0.14717466
1973,1610,0.15060467
1974,1609,0.11334878
1975,1613,0.13454282
1976,1612,0.12198138
1977,1598,0.16853058
1978,1607,0.14979339
1979,1616,0.13637477
1980,1614,0.14673442
1981,1615,0.15586513
1982,1617,0.14561808
1983,1618,0.15680516
1984,1611,0.15232038
1985,1623,0.14806402
1986,1624,0.17028415
1987,1627,0.17307335
1988,1620,0.13930333
1989,1625,0.13414645
1990,1628,0.1567133
1991,1629,0.14614004
1992,1622,0.15928608
1993,1630,0.13910824
1994,1619,0.1447165
1995,1626,0.127752
1996,1621,0.12828106
1997,1631,0.14016122
1998,1637,0.15967745
1999,1636,0.14701343
2000,1638,0.13752002
2001,1640,0.16655773
2002,1639,0.12846798
2003,1641,0.15568322
2004,1642,0.12067592
2005,1635,0.14654952
2006,1643,0.1314556
2007,1633,0.13698137
2008,1645,0.1517536
2009,1634,0.14993793
2010,1644,0.12441087
2011,1646,0.14121628
2012,1649,0.17423165
2013,1650,0.14224982
2014,1651,0.14245963
2015,1653,0.12741816
2016,1632,0.14745992
2017,1647,0.14582711
2018,1648,0.15214485
2019,1654,0.17485684
2020,1656,0.16184372
2021,1657,0.12510908
2022,1659,0.12790847
2023,1660,0.14275962
2024,1661,0.14106113
2025,1662,0.15017194
2026,1663,0.18742573
2027,1665,0.14675295
2028,1655,0.111291766
2029,1658,0.17554802
2030,1666,0.16221958
2031,1667,0.14937311
2032,1670,0.12733573
2033,1664,0.14572549
2034,1652,0.13988847
2035,1668,0.10839325
2036,1673,0.13196522
2037,1669,0.15143377
2038,1672,0.15893215
2039,1674,0.14785904
2040,1671,0.1637078
2041,1675,0.13470614
2042,1676,0.11629057
2043,1677,0.15552908
2044,1680,0.14381331
2045,1683,0.14181995
2362,2000,0.16732568
2046,1684,0.122612715
2047,1682,0.18242967
2048,1679,0.1494357
2049,1688,0.14134586
2050,1687,0.14874077
2051,1686,0.14039803
2052,1689,0.17183626
2053,1681,0.15897751
2054,1685,0.15415108
2055,1691,0.16098744
2056,1690,0.13052678
2057,1678,0.16599059
2058,1697,0.12889493
2059,1694,0.13400036
2060,1692,0.13862455
2061,1698,0.12510085
2062,1700,0.14893693
2063,1696,0.12318212
2064,1695,0.14678651
2065,1699,0.14456147
2066,1701,0.14448512
2067,1702,0.17222649
2068,1704,0.15594894
2069,1703,0.15546644
2070,1708,0.15015936
2071,1705,0.15596974
2072,1707,0.15558016
2073,1709,0.15189654
2074,1706,0.143978
2075,1711,0.15950418
2076,1714,0.12696844
2077,1710,0.1387288
2078,1712,0.14785767
2079,1713,0.13368869
2080,1718,0.16790402
2081,1715,0.17442995
2082,1693,0.14390045
2083,1717,0.1472947
2084,1720,0.14556026
2085,1722,0.1503771
2086,1726,0.15640098
2087,1721,0.14892638
2088,1719,0.10452837
2089,1724,0.14911658
2090,1727,0.120280504
2091,1723,0.17666471
2092,1716,0.14164424
2093,1729,0.12766469
2094,1728,0.1502766
2095,1730,0.16879022
2096,1732,0.15707576
2097,1736,0.10826683
2098,1735,0.14811307
2099,1737,0.1704123
2100,1738,0.18559122
2101,1731,0.11872643
2102,1733,0.13479382
2103,1740,0.12920779
2104,1741,0.15570295
2105,1743,0.1371811
2106,1742,0.094302654
2107,1725,0.16413021
2108,1744,0.13534671
2109,1739,0.1559307
2110,1749,0.11388421
2111,1745,0.14899415
2112,1750,0.17868978
2113,1751,0.15376586
2114,1746,0.12019616
2115,1752,0.12418699
2116,1748,0.15890008
2117,1754,0.13716757
2118,1757,0.13400042
2119,1753,0.13842678
2120,1756,0.15075564
2121,1758,0.16663468
2122,1755,0.14494985
2123,1734,0.14196622
2124,1762,0.14484638
2125,1761,0.14359301
2126,1760,0.16823298
2127,1763,0.15523231
2128,1766,0.1250773
2129,1764,0.13058317
2130,1759,0.14475828
2131,1765,0.15257484
2132,1767,0.15976334
2133,1771,0.13333851
2134,1773,0.14260036
2135,1772,0.1402691
2136,1774,0.14194262
2137,1769,0.1545847
2138,1768,0.14863819
2139,1776,0.14603037
2140,1775,0.1252107
2141,1747,0.14386994
2142,1780,0.1531899
2143,1777,0.15923548
2144,1778,0.15004086
2145,1782,0.13210809
2146,1783,0.13781244
2147,1781,0.14880884
2148,1784,0.12158394
2149,1789,0.11802584
2150,1786,0.19768912
2151,1785,0.11881542
2152,1790,0.14448988
2153,1770,0.13464129
2154,1791,0.15600735
2155,1788,0.13256311
2156,1794,0.15230376
2157,1798,0.12698454
2158,1795,0.16191769
2159,1797,0.15059668
2160,1793,0.11422169
2161,1796,0.13942999
2162,1799,0.119601786
2163,1802,0.18261123
2164,1801,0.13430208
2165,1800,0.14037156
2166,1805,0.16531998
2167,1804,0.12903279
2168,1803,0.17019135
2169,1806,0.11285198
2170,1809,0.14953148
2171,1807,0.11196113
2172,1792,0.14243805
2173,1810,0.10555488
2174,1812,0.146896
2175,1779,0.1396339
2176,1811,0.15318573
2177,1814,0.14508057
2178,1813,0.13804936
2179,1815,0.15764868
2180,1816,0.1497581
2181,1819,0.12769824
2182,1821,0.15343666
2183,1818,0.13108641
2184,1820,0.1437236
2185,1817,0.14426237
2186,1822,0.112219036
2187,1823,0.13351947
2188,1828,0.13645762
2189,1830,0.12328118
2190,1824,0.15472913
2191,1826,0.16167068
2192,1831,0.14238983
2193,1825,0.14331627
2194,1827,0.16961634
2195,1787,0.17769873
2196,1829,0.1408211
2197,1832,0.15653044
2198,1833,0.13535821
2199,1834,0.15684003
2200,1840,0.13015491
2201,1836,0.1375317
2202,1838,0.12408632
2203,1839,0.16309041
2204,1841,0.14256811
2363,1973,0.13567972
2205,1842,0.14511132
2206,1808,0.1449458
2207,1846,0.11451781
2208,1835,0.14150566
2209,1844,0.15355301
2210,1845,0.16342533
2211,1837,0.14000255
2212,1843,0.13775158
2213,1849,0.12791443
2214,1850,0.13924336
2215,1847,0.1486376
2216,1848,0.1617428
2217,1853,0.11462438
2218,1854,0.13657379
2219,1852,0.12007469
2220,1857,0.16805047
2221,1855,0.13923109
2222,1856,0.14561409
2223,1861,0.15203398
2224,1862,0.14016443
2225,1860,0.16311002
2226,1859,0.15367293
2227,1863,0.1539669
2228,1858,0.18095404
2229,1868,0.15230602
2230,1865,0.15351939
2231,1864,0.12929142
2232,1869,0.17550927
2233,1871,0.124165595
2234,1866,0.15144533
2235,1872,0.12828279
2236,1867,0.11773932
2237,1876,0.1443556
2238,1874,0.1687513
2239,1873,0.13007003
2240,1879,0.14336169
2241,1881,0.15482724
2242,1880,0.16400033
2243,1882,0.16293126
2244,1851,0.1635083
2245,1877,0.12594116
2246,1878,0.14555001
2247,1884,0.1624912
2248,1886,0.17041618
2249,1887,0.14394301
2250,1888,0.14629936
2251,1892,0.15117496
2252,1889,0.14711118
2253,1890,0.14940703
2254,1891,0.1225456
2255,1883,0.1578576
2256,1896,0.13619632
2257,1893,0.1676864
2258,1894,0.1553554
2259,1898,0.12947285
2260,1895,0.1450985
2261,1897,0.13787585
2262,1870,0.12827623
2263,1899,0.17794186
2264,1885,0.14212185
2265,1900,0.14201087
2266,1901,0.14842272
2267,1903,0.12755847
2268,1905,0.15134597
2269,1904,0.14098263
2270,1902,0.17971629
2271,1906,0.13245499
2272,1908,0.13799953
2273,1909,0.14511657
2274,1911,0.13348931
2275,1907,0.13291603
2276,1912,0.13892204
2277,1914,0.16743147
2278,1916,0.17662096
2279,1913,0.1644535
2280,1875,0.1366303
2281,1915,0.1785788
2282,1917,0.14246994
